timestamp,scan_rate_hz,object_count,avg_objects_per_scan,success_rate_percent,cpu_time_ms_per_frame
2025-12-07T19:07:40.208915,2.96,8,5.33,66.7,0.00
2025-12-07T19:07:41.208641,3.00,8,8.00,100.0,0.00
2025-12-07T19:07:42.208696,3.00,8,8.00,100.0,0.00
2025-12-07T19:07:43.208587,3.00,8,8.00,100.0,0.00
2025-12-07T19:07:44.208550,3.00,8,8.00,100.0,0.00
2025-12-07T19:07:45.208722,3.00,8,8.00,100.0,0.00
2025-12-07T19:07:46.208744,4.00,8,8.00,100.0,0.00
2025-12-07T19:07:47.208649,3.00,7,7.33,100.0,0.00
2025-12-07T19:07:48.208689,3.00,7,7.00,100.0,0.00
2025-12-07T19:07:49.208679,4.00,9,7.75,100.0,0.00
2025-12-07T19:07:50.210862,2.99,9,9.00,100.0,0.00
2025-12-07T19:07:51.208676,3.01,10,9.67,100.0,0.00
2025-12-07T19:07:52.212639,2.99,10,10.00,100.0,0.00
2025-12-07T19:07:53.208616,3.01,8,8.67,100.0,0.00
2025-12-07T19:07:54.208744,4.00,8,8.50,100.0,0.00
2025-12-07T19:07:55.211489,2.99,9,8.67,100.0,0.00
2025-12-07T19:07:56.208660,3.01,12,10.33,100.0,0.00
2025-12-07T19:07:57.208614,3.00,12,11.67,100.0,0.00
2025-12-07T19:07:58.209283,4.00,11,11.00,100.0,0.00
2025-12-07T19:07:59.208983,3.00,10,10.33,100.0,0.00
2025-12-07T19:08:00.208900,2.87,11,10.00,100.0,0.00
2025-12-07T19:08:01.208911,4.00,12,11.75,100.0,0.00
2025-12-07T19:08:02.209231,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:03.208764,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:04.208919,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:05.208519,4.00,12,12.00,100.0,0.00
2025-12-07T19:08:06.208626,3.00,11,11.67,100.0,0.00
2025-12-07T19:08:07.208606,4.00,11,10.75,100.0,0.00
2025-12-07T19:08:08.208942,2.00,9,10.00,100.0,0.00
2025-12-07T19:08:09.208573,4.00,12,10.50,100.0,0.00
2025-12-07T19:08:10.208786,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:11.208979,3.00,11,11.67,100.0,0.00
2025-12-07T19:08:12.208841,3.00,10,10.00,100.0,0.00
2025-12-07T19:08:13.208779,4.00,11,10.50,100.0,0.00
2025-12-07T19:08:14.208940,3.00,11,11.00,100.0,0.00
2025-12-07T19:08:15.214033,2.98,11,11.00,100.0,0.00
2025-12-07T19:08:16.208522,4.02,11,11.00,100.0,0.00
2025-12-07T19:08:17.208758,3.00,11,11.00,100.0,0.00
2025-12-07T19:08:18.209861,3.00,11,11.00,100.0,0.00
2025-12-07T19:08:19.210996,4.00,11,11.00,100.0,0.00
2025-12-07T19:08:20.208653,3.01,11,11.00,100.0,0.00
2025-12-07T19:08:21.208767,3.00,12,11.00,100.0,0.00
2025-12-07T19:08:22.208867,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:23.208910,4.00,12,12.00,100.0,0.00
2025-12-07T19:08:24.208718,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:25.208863,3.00,10,11.00,100.0,0.00
2025-12-07T19:08:26.208874,4.00,9,9.50,100.0,0.00
2025-12-07T19:08:27.209264,3.00,9,9.33,100.0,0.00
2025-12-07T19:08:28.209016,3.00,11,9.67,100.0,0.00
2025-12-07T19:08:29.208768,4.00,12,11.75,100.0,0.00
2025-12-07T19:08:30.208795,3.16,9,10.36,100.0,0.00
2025-12-07T19:08:31.208793,3.00,10,9.33,100.0,0.00
2025-12-07T19:08:32.209775,4.00,12,10.75,100.0,0.00
2025-12-07T19:08:33.209030,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:34.208533,2.00,12,12.00,100.0,0.00
2025-12-07T19:08:35.208605,2.00,12,12.00,100.0,0.00
2025-12-07T19:08:36.208698,2.00,12,12.00,100.0,0.00
2025-12-07T19:08:37.209516,4.00,12,12.00,100.0,0.00
2025-12-07T19:08:38.208740,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:39.208791,4.00,12,12.00,100.0,0.00
2025-12-07T19:08:40.208744,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:41.208568,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:42.209527,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:43.211269,3.99,12,12.00,100.0,0.00
2025-12-07T19:08:44.208742,3.01,10,11.00,100.0,0.00
2025-12-07T19:08:45.208460,3.00,11,10.00,100.0,0.00
2025-12-07T19:08:46.210164,2.99,12,11.67,100.0,0.00
2025-12-07T19:08:47.209623,4.00,12,12.00,100.0,0.00
2025-12-07T19:08:48.209466,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:49.208807,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:50.208855,4.00,12,12.00,100.0,0.00
2025-12-07T19:08:51.209153,3.00,11,11.67,100.0,0.00
2025-12-07T19:08:52.208751,3.00,11,11.00,100.0,0.00
2025-12-07T19:08:53.208666,4.00,10,10.50,100.0,0.00
2025-12-07T19:08:54.208755,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:55.208717,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:56.208705,4.00,12,11.75,100.0,0.00
2025-12-07T19:08:57.208781,3.00,12,12.00,100.0,0.00
2025-12-07T19:08:58.208938,4.00,11,11.25,100.0,0.00
2025-12-07T19:08:59.208872,3.00,10,10.67,100.0,0.00
2025-12-07T19:09:00.208666,3.16,10,9.91,100.0,0.00
2025-12-07T19:09:01.208688,3.00,10,10.00,100.0,0.00
2025-12-07T19:09:02.209226,3.00,9,10.00,100.0,0.00
2025-12-07T19:09:03.209419,4.00,8,8.25,100.0,0.00
2025-12-07T19:09:04.208650,3.00,8,8.00,100.0,0.00
2025-12-07T19:09:05.208655,4.00,9,8.25,100.0,0.00
2025-12-07T19:09:06.208722,3.00,10,9.67,100.0,0.00
2025-12-07T19:09:07.209921,3.00,12,10.33,100.0,0.00
2025-12-07T19:09:08.208772,3.00,12,12.00,100.0,0.00
2025-12-07T19:09:09.209583,3.00,12,12.00,100.0,0.00
2025-12-07T19:09:10.209169,3.00,12,12.00,100.0,0.00
2025-12-07T19:09:11.210963,2.99,12,12.00,100.0,0.00
2025-12-07T19:09:12.208665,3.01,12,12.00,100.0,0.00
2025-12-07T19:09:13.212804,2.99,12,12.00,100.0,0.00
2025-12-07T19:09:14.211787,3.00,12,12.00,100.0,0.00
2025-12-07T19:09:15.208600,3.01,12,12.00,100.0,0.00
2025-12-07T19:09:16.208605,4.00,12,11.75,100.0,0.00
2025-12-07T19:09:17.211239,2.99,12,12.00,100.0,0.00
2025-12-07T19:09:18.208588,4.01,12,12.00,100.0,0.00
2025-12-07T19:09:19.208646,3.00,12,12.00,100.0,0.00
2025-12-07T19:09:20.208542,3.00,12,12.00,100.0,0.00
2025-12-07T19:09:21.208717,3.00,13,12.33,100.0,0.00
2025-12-07T19:09:22.208915,4.00,11,12.00,100.0,0.00
2025-12-07T19:09:23.208624,3.00,11,11.00,100.0,0.00
2025-12-07T19:09:24.208773,3.00,11,11.33,100.0,0.00
2025-12-07T19:09:25.208597,4.00,12,11.75,100.0,0.00
2025-12-07T19:09:26.208678,3.00,12,12.00,100.0,0.00
2025-12-07T19:09:27.208646,3.00,11,12.00,100.0,0.00
2025-12-07T19:09:28.208720,4.00,11,11.00,100.0,0.00
2025-12-07T19:09:29.208917,3.16,12,12.00,100.0,0.00
2025-12-07T19:09:30.208574,3.00,12,12.00,100.0,0.00

SUMMARY,3.22,12,10.78,99.7,0.00
