timestamp,scan_rate_hz,object_count,avg_objects_per_scan,success_rate_percent,cpu_time_ms_per_frame
2025-12-07T20:01:10.406232,2.97,9,6.00,66.7,11.19
2025-12-07T20:01:11.406123,3.00,9,9.00,100.0,12.23
2025-12-07T20:01:12.406162,3.00,9,9.00,100.0,8.48
2025-12-07T20:01:13.406098,3.00,9,8.67,100.0,8.30
2025-12-07T20:01:14.406132,3.00,9,9.00,100.0,8.92
2025-12-07T20:01:15.406185,4.00,9,9.00,100.0,8.67
2025-12-07T20:01:16.406322,3.00,10,9.00,100.0,8.51
2025-12-07T20:01:17.406101,3.00,10,10.00,100.0,10.02
2025-12-07T20:01:18.406328,4.00,10,10.00,100.0,8.97
2025-12-07T20:01:19.406118,3.00,10,10.00,100.0,9.26
2025-12-07T20:01:20.406225,3.00,10,10.00,100.0,10.53
2025-12-07T20:01:21.407037,4.00,10,10.00,100.0,11.59
2025-12-07T20:01:22.406133,3.00,9,10.00,100.0,8.56
2025-12-07T20:01:23.409149,2.99,9,9.67,100.0,12.15
2025-12-07T20:01:24.406335,3.01,10,9.33,100.0,9.17
2025-12-07T20:01:25.406190,3.00,9,10.00,100.0,8.97
2025-12-07T20:01:26.406073,4.00,9,9.75,100.0,8.40
2025-12-07T20:01:27.406220,3.00,10,9.67,100.0,7.86
2025-12-07T20:01:28.406351,4.00,9,9.50,100.0,8.21
2025-12-07T20:01:29.406116,3.00,9,9.67,100.0,9.19
2025-12-07T20:01:30.406206,3.00,10,9.00,100.0,7.51
2025-12-07T20:01:31.406096,3.00,9,10.00,100.0,10.35
2025-12-07T20:01:32.406681,4.00,11,10.25,100.0,8.51
2025-12-07T20:01:33.409876,2.99,10,10.67,100.0,8.03
2025-12-07T20:01:34.406181,3.01,11,10.33,100.0,8.41
2025-12-07T20:01:35.406288,3.44,10,10.67,100.0,9.22
2025-12-07T20:01:36.406102,3.00,10,10.33,100.0,9.86
2025-12-07T20:01:37.406255,3.00,11,10.67,100.0,7.76
2025-12-07T20:01:38.406608,3.00,10,10.67,100.0,8.06
2025-12-07T20:01:39.406461,3.00,11,10.33,100.0,8.18
2025-12-07T20:01:40.406240,4.00,10,11.00,100.0,10.64
2025-12-07T20:01:41.406617,2.00,11,10.50,100.0,8.03
2025-12-07T20:01:42.406469,3.00,11,11.00,100.0,13.73
2025-12-07T20:01:43.406333,3.00,10,10.33,100.0,8.48
2025-12-07T20:01:44.406102,4.00,11,10.25,100.0,8.62
2025-12-07T20:01:45.406194,3.00,11,10.67,100.0,8.28
2025-12-07T20:01:46.409490,2.99,11,10.67,100.0,8.30
2025-12-07T20:01:47.406270,3.01,11,10.67,100.0,8.13
2025-12-07T20:01:48.406047,3.00,10,11.00,100.0,8.83
2025-12-07T20:01:49.407908,3.99,11,10.50,100.0,9.52
2025-12-07T20:01:50.406097,2.00,11,11.00,100.0,8.05
2025-12-07T20:01:51.406094,3.00,11,10.33,100.0,9.22
2025-12-07T20:01:52.406134,3.00,11,11.00,100.0,9.39
2025-12-07T20:01:53.406160,3.00,10,11.00,100.0,10.01
2025-12-07T20:01:54.406142,3.00,11,10.67,100.0,8.76
2025-12-07T20:01:55.406203,3.00,10,10.67,100.0,9.96
2025-12-07T20:01:56.406439,4.00,10,10.50,100.0,8.93
2025-12-07T20:01:57.406063,3.00,11,10.33,100.0,8.27
2025-12-07T20:01:58.409595,2.99,11,10.67,100.0,9.64
2025-12-07T20:01:59.406066,3.01,10,10.67,100.0,9.87
2025-12-07T20:02:00.406224,2.00,10,10.00,100.0,9.83
2025-12-07T20:02:01.406114,4.00,10,10.25,100.0,9.05
2025-12-07T20:02:02.406109,3.00,10,10.00,100.0,9.72
2025-12-07T20:02:03.406238,3.00,10,10.00,100.0,10.31
2025-12-07T20:02:04.406143,3.00,10,10.00,100.0,8.68
2025-12-07T20:02:05.406162,3.16,10,10.09,100.0,8.50
2025-12-07T20:02:06.406886,3.00,10,10.00,100.0,8.05
2025-12-07T20:02:07.406383,3.00,10,10.00,100.0,9.28
2025-12-07T20:02:08.406309,3.00,10,10.00,100.0,9.96
2025-12-07T20:02:09.406064,3.00,10,10.33,100.0,11.35
2025-12-07T20:02:10.407062,3.00,10,10.00,100.0,11.51
2025-12-07T20:02:11.406257,3.00,10,10.00,100.0,8.73
2025-12-07T20:02:12.406236,3.00,11,10.00,100.0,8.49
2025-12-07T20:02:13.406104,3.00,11,11.00,100.0,9.93
2025-12-07T20:02:14.406246,3.00,11,11.00,100.0,8.79
2025-12-07T20:02:15.406255,3.00,11,11.00,100.0,9.23
2025-12-07T20:02:16.406671,3.00,11,11.00,100.0,9.16
2025-12-07T20:02:17.406146,4.00,11,11.00,100.0,8.73
2025-12-07T20:02:18.407678,3.00,11,11.00,100.0,13.16
2025-12-07T20:02:19.406225,2.00,12,11.00,100.0,9.46
2025-12-07T20:02:20.406060,4.00,11,11.25,100.0,8.64
2025-12-07T20:02:21.406288,3.00,11,11.00,100.0,8.39
2025-12-07T20:02:22.406206,2.00,11,11.00,100.0,8.52
2025-12-07T20:02:23.406489,3.00,10,10.33,100.0,8.24
2025-12-07T20:02:24.406207,4.00,10,10.00,100.0,8.03
2025-12-07T20:02:25.406294,2.00,10,10.00,100.0,12.66
2025-12-07T20:02:26.406177,3.00,10,10.00,100.0,9.09
2025-12-07T20:02:27.406045,4.00,10,10.00,100.0,9.63
2025-12-07T20:02:28.406355,3.00,10,10.00,100.0,8.40
2025-12-07T20:02:29.406010,3.00,10,10.00,100.0,7.72
2025-12-07T20:02:30.407737,2.00,10,10.00,100.0,8.39
2025-12-07T20:02:31.406284,2.00,8,9.00,100.0,7.22
2025-12-07T20:02:32.406201,2.00,8,8.50,100.0,9.29
2025-12-07T20:02:33.409129,2.99,8,8.00,100.0,8.70
2025-12-07T20:02:34.406184,2.01,8,8.00,100.0,8.91
2025-12-07T20:02:35.408913,1.99,8,8.00,100.0,8.17
2025-12-07T20:02:36.406294,2.01,9,8.00,100.0,6.80
2025-12-07T20:02:37.406214,2.00,9,9.00,100.0,6.82
2025-12-07T20:02:38.406098,2.00,9,9.00,100.0,8.60
2025-12-07T20:02:39.409136,1.99,9,9.00,100.0,7.27
2025-12-07T20:02:40.406144,2.01,9,9.00,100.0,8.41
2025-12-07T20:02:41.408794,1.99,9,9.00,100.0,7.97
2025-12-07T20:02:42.406397,2.00,9,9.00,100.0,8.63
2025-12-07T20:02:43.406246,2.00,9,9.00,100.0,8.23
2025-12-07T20:02:44.409046,1.99,11,10.00,100.0,8.51
2025-12-07T20:02:45.406138,2.01,11,11.00,100.0,8.04
2025-12-07T20:02:46.406040,2.00,11,11.00,100.0,8.83
2025-12-07T20:02:47.406144,2.00,11,11.00,100.0,9.31
2025-12-07T20:02:48.406131,2.00,11,11.00,100.0,7.80
2025-12-07T20:02:49.406110,2.00,11,11.00,100.0,9.63
2025-12-07T20:02:50.406283,2.00,11,11.00,100.0,16.47
2025-12-07T20:02:51.406088,1.00,11,11.00,100.0,24.78
2025-12-07T20:02:52.406108,2.00,10,11.00,100.0,11.32
2025-12-07T20:02:53.406526,2.00,10,10.00,100.0,8.10
2025-12-07T20:02:54.406034,2.00,10,10.00,100.0,10.73
2025-12-07T20:02:55.406073,2.00,10,10.00,100.0,8.87
2025-12-07T20:02:56.406165,2.00,10,10.00,100.0,10.17
2025-12-07T20:02:57.406194,2.00,10,10.00,100.0,9.51
2025-12-07T20:02:58.406156,2.00,10,10.00,100.0,8.41
2025-12-07T20:02:59.406162,2.00,10,10.00,100.0,8.74
2025-12-07T20:03:00.409851,1.00,10,10.00,100.0,7.30
2025-12-07T20:03:01.406210,2.01,11,10.50,100.0,9.12
2025-12-07T20:03:02.406376,2.00,11,11.00,100.0,10.56

SUMMARY,2.79,11,10.07,99.7,9.20
